order_id,source_order_id,grade,steel_group,width,thickness,temp_mean,tons,backlog,due_date,roll_type,line_capability,priority,temp_min,temp_max,line,due_sort,line_source,campaign_id,campaign_tons,is_virtual,seq,prev_width,prev_thickness,prev_group,width_drop,narrow_to_wide,width_jump_violation,thickness_violation,temp_conflict,group_switch,non_pc_direct_switch,global_seq,line_seq,campaign_seq,line_name,campaign_real_seq
0020049983-000110#M431,0020049983-000110,DC01,PC,1500.0,1.38,810.0,24.0,52.0,2025-10-31,大辊/小辊,dual,1.0,810.0,810.0,big_roll,2025-10-31,dual,18,1958.5,False,25,,,,,False,False,False,False,False,False,25,25,1,大辊线,1
0020050208-000030#M265,0020050208-000030,DC01,PC,1500.0,1.35,810.0,24.0,52.0,2025-10-31,大辊/小辊,dual,1.0,810.0,810.0,big_roll,2025-10-31,dual,18,1958.5,False,26,1500.0,1.38,PC,0.0,False,False,False,False,False,False,26,26,2,大辊线,2
0020050205-000130#M309,0020050205-000130,DC01,PC,1500.0,1.2,810.0,24.0,240.0,2025-10-31,大辊/小辊,dual,1.0,810.0,810.0,big_roll,2025-10-31,dual,18,1958.5,False,27,1500.0,1.35,PC,0.0,False,False,False,False,False,False,27,27,3,大辊线,3
0020050208-000040#M273,0020050208-000040,DC01,PC,1500.0,1.4,810.0,24.0,78.0,2025-10-31,大辊/小辊,dual,1.0,810.0,810.0,big_roll,2025-10-31,dual,18,1958.5,False,28,1500.0,1.2,PC,0.0,False,False,False,False,False,False,28,28,4,大辊线,4
0030085644-000040#M62,0030085644-000040,T280VK,DP,1500.0,0.8,840.0,24.0,88.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,19,1958.5,False,29,,,,,False,False,False,False,False,False,29,29,1,大辊线,1
0030082156-000090#M668,0030082156-000090,HC340/590DP,DP,1505.0,1.0,840.0,24.0,52.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,19,1958.5,False,30,1500.0,0.8,DP,-5.0,True,False,False,False,False,False,30,30,2,大辊线,2
0030083518-000530#M500,0030083518-000530,T280VK,DP,1500.0,1.2,840.0,24.0,52.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,19,1958.5,False,31,1505.0,1.0,DP,5.0,False,False,False,False,False,False,31,31,3,大辊线,3
0030082964-000050#M576,0030082964-000050,HC340/590DP,DP,1500.0,1.2,840.0,24.0,52.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,19,1958.5,False,32,1500.0,1.2,DP,0.0,False,False,False,False,False,False,32,32,4,大辊线,4
0030082156-000220#M680,0030082156-000220,HC340/590DP,DP,1500.0,1.2,840.0,24.0,52.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,19,1958.5,False,33,1500.0,1.2,DP,0.0,False,False,False,False,False,False,33,33,5,大辊线,5
0030082964-000070#M579,0030082964-000070,HC340/590DP,DP,1500.0,1.4,840.0,24.0,52.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,19,1958.5,False,34,1500.0,1.2,DP,0.0,False,False,False,False,False,False,34,34,6,大辊线,6
0030082964-000140#M584,0030082964-000140,HC340/590DP,DP,1500.0,1.6,840.0,24.0,52.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,19,1958.5,False,35,1500.0,1.4,DP,0.0,False,False,False,False,False,False,35,35,7,大辊线,7
0030085175-000140#M176,0030085175-000140,HC340/590DP,DP,1510.0,1.8,840.0,24.0,52.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,19,1958.5,False,36,1500.0,1.6,DP,-10.0,True,False,False,False,False,False,36,36,8,大辊线,8
0030084750-000070#M202,0030084750-000070,T280VK,DP,1540.0,2.0,840.0,24.0,104.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,19,1958.5,False,37,1510.0,1.8,DP,-30.0,True,False,False,False,False,False,37,37,9,大辊线,9
0030082156-000480#M687,0030082156-000480,HC340/590DP,DP,1500.0,2.0,840.0,24.0,53.96,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,19,1958.5,False,38,1540.0,2.0,DP,40.0,False,False,False,False,False,False,38,38,10,大辊线,10
0030082964-000120#M587,0030082964-000120,HC340/590DP,DP,1500.0,1.5,840.0,24.0,52.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,19,1958.5,False,39,1500.0,2.0,DP,0.0,False,False,False,False,False,False,39,39,11,大辊线,11
0020049967-000030#M482,0020049967-000030,DC01-D,PC,1500.0,1.0,815.0,24.0,104.0,2025-10-31,大辊/小辊,dual,1.0,815.0,815.0,big_roll,2025-10-31,dual,20,1958.5,False,40,,,,,False,False,False,False,False,False,40,40,1,大辊线,1
0020049964-000030#M473,0020049964-000030,DC01-D,PC,1500.0,1.15,815.0,24.0,78.0,2025-10-31,大辊/小辊,dual,1.0,815.0,815.0,big_roll,2025-10-31,dual,20,1958.5,False,41,1500.0,1.0,PC,0.0,False,False,False,False,False,False,41,41,2,大辊线,2
0020049966-000020#M461,0020049966-000020,DC01-D,PC,1500.0,1.1,815.0,24.0,52.0,2025-10-31,大辊/小辊,dual,1.0,815.0,815.0,big_roll,2025-10-31,dual,20,1958.5,False,42,1500.0,1.15,PC,0.0,False,False,False,False,False,False,42,42,3,大辊线,3
0020049964-000010#M481,0020049964-000010,DC01-D,PC,1500.0,1.0,815.0,24.0,53.36,2025-10-31,大辊/小辊,dual,1.0,815.0,815.0,big_roll,2025-10-31,dual,20,1958.5,False,43,1500.0,1.1,PC,0.0,False,False,False,False,False,False,43,43,4,大辊线,4
0030084081-000020#M349,0030084081-000020,DC05,IF,1390.0,0.65,835.0,24.0,156.0,2025-10-31,大辊,big_only,2.0,835.0,835.0,big_roll,2025-10-31,big_only,21,1958.5,False,44,,,,,False,False,False,False,False,False,44,44,1,大辊线,1
0030085341-000010#M113,0030085341-000010,DC05,IF,1374.0,0.6,835.0,24.0,182.0,2025-11-30,大辊,big_only,2.0,835.0,835.0,big_roll,2025-11-30,big_only,21,1958.5,False,45,1390.0,0.65,IF,16.0,False,False,False,False,False,False,45,45,2,大辊线,2
0030083932-000020#M418,0030083932-000020,DC06,IF,1380.0,0.8,840.0,24.0,72.32,2025-10-31,大辊,big_only,2.0,840.0,840.0,big_roll,2025-10-31,big_only,22,1958.5,False,46,,,,,False,False,False,False,False,False,46,46,1,大辊线,1
0030084062-000010#M396,0030084062-000010,HC180Y,BH,1353.0,0.7,835.0,24.0,130.0,2025-10-31,大辊,big_only,3.0,835.0,835.0,big_roll,2025-10-31,big_only,23,1958.5,False,47,,,,,False,False,False,False,False,False,47,47,1,大辊线,1
0030084911-000010#M206,0030084911-000010,HC340/590DP,DP,1360.0,1.0,840.0,24.0,52.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,24,1958.5,False,48,,,,,False,False,False,False,False,False,48,48,1,大辊线,1
0030085175-000080#M146,0030085175-000080,HC340/590DP,DP,1360.0,1.2,840.0,24.0,52.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,24,1958.5,False,49,1360.0,1.0,DP,0.0,False,False,False,False,False,False,49,49,2,大辊线,2
0030085651-000030#M72,0030085651-000030,HC340/590DP,DP,1400.0,1.2,840.0,24.0,88.0,2025-10-25,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-25,big_only,24,1958.5,False,50,1360.0,1.2,DP,-40.0,True,False,False,False,False,False,50,50,3,大辊线,3
0030085350-000150#M164,0030085350-000150,HC340/590DP,DP,1400.0,1.2,840.0,24.0,78.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,24,1958.5,False,51,1400.0,1.2,DP,0.0,False,False,False,False,False,False,51,51,4,大辊线,4
0030084750-000020#M212,0030084750-000020,HC340/590DP,DP,1434.0,1.6,840.0,24.0,104.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,25,1958.5,False,52,,,,,False,False,False,False,False,False,52,52,1,大辊线,1
0030082156-000460#M632,0030082156-000460,HC340/590DP,DP,1400.0,2.0,840.0,24.0,78.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,25,1958.5,False,53,1434.0,1.6,DP,34.0,False,False,False,False,False,False,53,53,2,大辊线,2
0030084275-000030#M323,0030084275-000030,DC04,IF,1390.0,2.5,830.0,21.5,52.0,2025-10-31,大辊,big_only,2.0,830.0,830.0,big_roll,2025-10-31,big_only,26,1958.5,False,54,,,,,False,False,False,False,False,False,54,54,1,大辊线,1
0030082156-000450#M653,0030082156-000450,HC340/590DP,DP,1385.0,2.0,840.0,24.0,78.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,27,1958.5,False,55,,,,,False,False,False,False,False,False,55,55,1,大辊线,1
0030082156-000440#M650,0030082156-000440,HC340/590DP,DP,1355.0,2.0,840.0,24.0,78.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,27,1958.5,False,56,1385.0,2.0,DP,30.0,False,False,False,False,False,False,56,56,2,大辊线,2
0030082156-000430#M646,0030082156-000430,HC340/590DP,DP,1325.0,2.0,840.0,22.5,75.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,27,1958.5,False,57,1355.0,2.0,DP,30.0,False,False,False,False,False,False,57,57,3,大辊线,3
0030082156-000420#M640,0030082156-000420,HC340/590DP,DP,1300.0,2.0,840.0,22.5,75.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,27,1958.5,False,58,1325.0,2.0,DP,25.0,False,False,False,False,False,False,58,58,4,大辊线,4
0030082941-000010#M594,0030082941-000010,DC05,IF,1300.0,1.2,835.0,22.5,75.0,2025-10-31,大辊,big_only,2.0,835.0,835.0,big_roll,2025-10-31,big_only,28,1958.5,False,59,,,,,False,False,False,False,False,False,59,59,1,大辊线,1
0030086415-000010#M13,0030086415-000010,HC180Y,BH,1320.0,1.15,835.0,22.5,100.0,2025-11-30,大辊,big_only,3.0,835.0,835.0,big_roll,2025-11-30,big_only,29,1958.5,False,60,,,,,False,False,False,False,False,False,60,60,1,大辊线,1
0030084950-000030#M234,0030084950-000030,DC06,IF,1310.0,0.7,840.0,22.5,75.0,2025-10-31,大辊,big_only,2.0,840.0,840.0,big_roll,2025-10-31,big_only,30,1958.5,False,61,,,,,False,False,False,False,False,False,61,61,1,大辊线,1
0030084752-000010#M224,0030084752-000010,DC06,IF,1283.0,0.65,840.0,22.5,75.0,2025-11-30,大辊,big_only,2.0,840.0,840.0,big_roll,2025-11-30,big_only,30,1958.5,False,62,1310.0,0.7,IF,27.0,False,False,False,False,False,False,62,62,2,大辊线,2
0030083932-000030#M435,0030083932-000030,DC06,IF,1240.0,0.8,840.0,21.5,72.0,2025-10-31,大辊,big_only,2.0,840.0,840.0,big_roll,2025-10-31,big_only,30,1958.5,False,63,1283.0,0.65,IF,43.0,False,False,False,False,False,False,63,63,3,大辊线,3
0020050204-000010#M289,0020050204-000010,THS2-TY,IF钢,1258.0,1.0,795.0,21.5,64.84,2025-10-31,大辊/小辊,dual,1.0,795.0,795.0,big_roll,2025-10-31,dual,31,1958.5,False,64,,,,,False,False,False,False,False,False,64,64,1,大辊线,1
0020050290-000010#M251,0020050290-000010,THS2-TY,IF钢,1258.0,1.0,795.0,21.0,128.6,2025-10-31,大辊/小辊,dual,1.0,795.0,795.0,big_roll,2025-10-31,dual,31,1958.5,False,65,1258.0,1.0,IF钢,0.0,False,False,False,False,False,False,65,65,2,大辊线,2
0030084050-000080#M373,0030084050-000080,DC04,IF,1250.0,1.4,830.0,21.5,72.0,2025-10-31,大辊,big_only,2.0,830.0,830.0,big_roll,2025-10-31,big_only,32,1958.5,False,66,,,,,False,False,False,False,False,False,66,66,1,大辊线,1
0030082941-000040#M589,0030082941-000040,DC05,IF,1250.0,2.3,835.0,21.5,72.0,2025-10-31,大辊,big_only,2.0,835.0,835.0,big_roll,2025-10-31,big_only,33,1958.5,False,67,,,,,False,False,False,False,False,False,67,67,1,大辊线,1
0030082156-000400#M662,0030082156-000400,HC340/590DP,DP,1250.0,2.0,840.0,21.5,96.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,34,1958.5,False,68,,,,,False,False,False,False,False,False,68,68,1,大辊线,1
0030085175-000160#M151,0030085175-000160,HC340/590DP,DP,1250.0,2.0,840.0,21.5,72.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,34,1958.5,False,69,1250.0,2.0,DP,0.0,False,False,False,False,False,False,69,69,2,大辊线,2
0030082156-000410#M672,0030082156-000410,HC340/590DP,DP,1260.0,2.0,840.0,22.5,75.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,34,1958.5,False,70,1250.0,2.0,DP,-10.0,True,False,False,False,False,False,70,70,3,大辊线,3
0030083988-000070#M411,0030083988-000070,DC03,IF钢,1262.0,1.95,815.0,22.5,75.0,2025-10-31,大辊/小辊,dual,1.0,815.0,815.0,big_roll,2025-10-31,dual,35,1958.5,False,71,,,,,False,False,False,False,False,False,71,71,1,大辊线,1
0020049967-000010#M465,0020049967-000010,DC01-D,PC,1250.0,1.5,815.0,21.5,144.0,2025-10-31,大辊/小辊,dual,1.0,815.0,815.0,big_roll,2025-10-31,dual,36,1958.5,False,72,,,,,False,False,False,False,False,False,72,72,1,大辊线,1
0020049982-000040#M442,0020049982-000040,DC01,PC,1250.0,1.8,810.0,21.5,195.7,2025-10-31,大辊/小辊,dual,1.0,810.0,810.0,big_roll,2025-10-31,dual,36,1958.5,False,73,1250.0,1.5,PC,0.0,False,False,False,False,False,False,73,73,2,大辊线,2
0030084081-000010#M368,0030084081-000010,DC05,IF,1230.0,0.65,835.0,21.5,72.0,2025-10-31,大辊,big_only,2.0,835.0,835.0,big_roll,2025-10-31,big_only,37,1958.5,False,74,,,,,False,False,False,False,False,False,74,74,1,大辊线,1
0030083118-000050#M567,0030083118-000050,DC05,IF,1250.0,0.71,835.0,21.5,73.28,2025-10-31,大辊,big_only,2.0,835.0,835.0,big_roll,2025-10-31,big_only,37,1958.5,False,75,1230.0,0.65,IF,-20.0,True,False,False,False,False,False,75,75,2,大辊线,2
0030084637-000010#M261,0030084637-000010,DC05,IF,1250.0,0.6,835.0,21.5,84.7,2025-10-31,大辊,big_only,2.0,835.0,835.0,big_roll,2025-10-31,big_only,37,1958.5,False,76,1250.0,0.71,IF,0.0,False,False,False,False,False,False,76,76,3,大辊线,3
0030085341-000030#M107,0030085341-000030,DC04,IF,1174.0,0.6,830.0,21.5,120.0,2025-11-30,大辊,big_only,2.0,830.0,830.0,big_roll,2025-11-30,big_only,37,1958.5,False,77,1250.0,0.6,IF,76.0,False,False,False,False,False,False,77,77,4,大辊线,4
0030085341-000020#M82,0030085341-000020,DC04,IF,1204.0,0.6,830.0,21.5,192.0,2025-11-30,大辊,big_only,2.0,830.0,830.0,big_roll,2025-11-30,big_only,37,1958.5,False,78,1174.0,0.6,IF,-30.0,True,False,False,False,False,False,78,78,5,大辊线,5
0030083377-000020#M552,0030083377-000020,DC04,IF,1230.0,0.7,830.0,21.5,72.0,2025-10-31,大辊,big_only,2.0,830.0,830.0,big_roll,2025-10-31,big_only,37,1958.5,False,79,1204.0,0.6,IF,-26.0,True,False,False,False,False,False,79,79,6,大辊线,6
0030085652-000010#M88,0030085652-000010,T280VK,DP,1228.0,1.4,840.0,21.5,144.0,2025-11-30,大辊,big_only,3.0,840.0,840.0,big_roll,2025-11-30,big_only,38,1958.5,False,80,,,,,False,False,False,False,False,False,80,80,1,大辊线,1
0030084752-000030#M204,0030084752-000030,HC340/590DP,DP,1223.0,1.6,840.0,21.5,120.0,2025-11-30,大辊,big_only,3.0,840.0,840.0,big_roll,2025-11-30,big_only,38,1958.5,False,81,1228.0,1.4,DP,5.0,False,False,False,False,False,False,81,81,2,大辊线,2
0030084752-000020#M233,0030084752-000020,HC340/590DP,DP,1198.0,1.4,840.0,21.5,72.0,2025-11-30,大辊,big_only,3.0,840.0,840.0,big_roll,2025-11-30,big_only,38,1958.5,False,82,1223.0,1.6,DP,25.0,False,False,False,False,False,False,82,82,3,大辊线,3
0030084050-000140#M383,0030084050-000140,DC04,IF,1200.0,2.0,830.0,21.5,96.0,2025-10-31,大辊,big_only,2.0,830.0,830.0,big_roll,2025-10-31,big_only,39,1958.5,False,83,,,,,False,False,False,False,False,False,83,83,1,大辊线,1
0030085175-000150#M163,0030085175-000150,HC340/590DP,DP,1200.0,2.0,840.0,21.5,72.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,40,1958.5,False,84,,,,,False,False,False,False,False,False,84,84,1,大辊线,1
0030084750-000060#M226,0030084750-000060,HC340/590DP,DP,1215.0,2.5,840.0,21.5,96.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,40,344.0,False,85,1200.0,2.0,DP,-15.0,True,False,False,False,False,False,85,85,2,大辊线,2
0030082156-000390#M684,0030082156-000390,HC340/590DP,DP,1200.0,2.0,840.0,21.5,96.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,40,344.0,False,86,1215.0,2.5,DP,15.0,False,False,False,False,False,False,86,86,3,大辊线,3
0030082156-000370#M667,0030082156-000370,HC340/590DP,DP,1170.0,2.0,840.0,21.5,96.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,40,344.0,False,87,1200.0,2.0,DP,30.0,False,False,False,False,False,False,87,87,4,大辊线,4
0030082156-000360#M688,0030082156-000360,HC340/590DP,DP,1150.0,2.0,840.0,21.5,88.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,40,344.0,False,88,1170.0,2.0,DP,20.0,False,False,False,False,False,False,88,88,5,大辊线,5
0030082156-000380#M654,0030082156-000380,HC340/590DP,DP,1185.0,2.0,840.0,21.5,96.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,40,344.0,False,89,1150.0,2.0,DP,-35.0,True,False,False,False,False,False,89,89,6,大辊线,6
0030085386-000010#M170,0030085386-000010,HC340/590DP,DP,1189.0,1.4,840.0,21.5,96.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,41,344.0,False,90,,,,,False,False,False,False,False,False,90,90,1,大辊线,1
0030083753-000050#M453,0030083753-000050,HC340/590DP,DP,1192.0,1.15,840.0,21.5,96.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,41,344.0,False,91,1189.0,1.4,DP,-3.0,True,False,False,False,False,False,91,91,2,大辊线,2
0030084752-000050#M235,0030084752-000050,HC340/590DP,DP,1170.0,0.7,840.0,21.5,72.0,2025-11-30,大辊,big_only,3.0,840.0,840.0,big_roll,2025-11-30,big_only,42,344.0,False,92,,,,,False,False,False,False,False,False,92,92,1,大辊线,1
0030084950-000010#M236,0030084950-000010,DC04,IF,1140.0,0.7,830.0,21.5,174.62,2025-10-31,大辊,big_only,2.0,830.0,830.0,big_roll,2025-10-31,big_only,43,344.0,False,93,,,,,False,False,False,False,False,False,93,93,1,大辊线,1
0030084911-000020#M239,0030084911-000020,HC340/590DP,DP,1130.0,1.0,840.0,21.5,66.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,44,344.0,False,94,,,,,False,False,False,False,False,False,94,94,1,大辊线,1
0030084876-000020#M216,0030084876-000020,HC340/590DP,DP,1125.0,1.0,840.0,21.5,66.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,44,344.0,False,95,1130.0,1.0,DP,5.0,False,False,False,False,False,False,95,95,2,大辊线,2
0030084058-000010#M377,0030084058-000010,DC01,PC,1122.0,1.5,810.0,21.5,66.0,2025-10-31,大辊/小辊,dual,1.0,810.0,810.0,big_roll,2025-10-31,dual,45,344.0,False,96,,,,,False,False,False,False,False,False,96,96,1,大辊线,1
0030082156-000340#M642,0030082156-000340,HC340/590DP,DP,1120.0,2.0,840.0,21.5,66.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,46,344.0,False,97,,,,,False,False,False,False,False,False,97,97,1,大辊线,1
