order_id,source_order_id,parent_order_id,lot_id,grade,steel_group,width,thickness,temp_mean,tons,backlog,due_date,roll_type,line_capability,priority,due_bucket,due_rank,line,line_source,proc_hours_big,proc_hours_small,proc_hours,is_virtual,force_break_before,campaign_id,seq,prev_width,prev_thickness,prev_group,prev_temp,width_drop,narrow_to_wide,width_jump_violation,thickness_violation,group_switch,non_pc_direct_switch,temp_conflict,line_order_local,global_seq,line_seq,campaign_seq,campaign_real_seq,line_name,width_jump_violation_real,thickness_violation_real,temp_conflict_real,non_pc_direct_switch_real
0030082964-000030,0030082964-000030,0030082964-000030,0030082964-000030,HC340/590DP,双相钢,1250.0,1.2,800.0,21.5,48.0,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,2,126,1250.0,1.2,双相钢,800.0,0.0,False,False,False,False,False,False,126,126,126,59,59,大辊线,False,False,False,False
VIRTUAL-00069,,,,VIRTUAL_PC,PC,1250.0,1.1,810.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,2,127,1250.0,1.2,双相钢,800.0,0.0,False,False,False,True,False,False,127,127,127,60,60,大辊线,False,False,False,False
VIRTUAL-00070,,,,VIRTUAL_PC,PC,1250.0,1.1,820.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,2,128,1250.0,1.1,PC,810.0,0.0,False,False,False,False,False,False,128,128,128,61,61,大辊线,False,False,False,False
0030082156-000630,0030082156-000630,0030082156-000630,0030082156-000630,DC05,IF钢,1250.0,1.0,830.0,21.5,24.0,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,2,129,1250.0,1.1,PC,820.0,0.0,False,False,False,True,False,False,129,129,129,62,62,大辊线,False,False,False,False
0030082730-000030,0030082730-000030,0030082730-000030,0030082730-000030,DC06,IF钢,1250.0,1.0,830.0,21.5,24.0,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,2,130,1250.0,1.0,IF钢,830.0,0.0,False,False,False,False,False,False,130,130,130,63,63,大辊线,False,False,False,False
0030083118-000070,0030083118-000070,0030083118-000070,0030083118-000070,DC05,IF钢,1250.0,1.0,830.0,21.5,24.0,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,2,131,1250.0,1.0,IF钢,830.0,0.0,False,False,False,False,False,False,131,131,131,64,64,大辊线,False,False,False,False
0030082156-000890,0030082156-000890,0030082156-000890,0030082156-000890,DC06,IF钢,1250.0,1.0,830.0,21.5,25.22,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,2,132,1250.0,1.0,IF钢,830.0,0.0,False,False,False,False,False,False,132,132,132,65,65,大辊线,False,False,False,False
VIRTUAL-00071,,,,VIRTUAL_PC,PC,1250.0,1.0,820.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,2,133,1250.0,1.0,IF钢,830.0,0.0,False,False,False,True,False,False,133,133,133,66,66,大辊线,False,False,False,False
VIRTUAL-00072,,,,VIRTUAL_PC,PC,1250.0,1.0,810.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,2,134,1250.0,1.0,PC,820.0,0.0,False,False,False,False,False,False,134,134,134,67,67,大辊线,False,False,False,False
0030082156-000050,0030082156-000050,0030082156-000050,0030082156-000050,HC340/590DP,双相钢,1250.0,1.0,800.0,21.5,48.0,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,2,135,1250.0,1.0,PC,810.0,0.0,False,False,False,True,False,False,135,135,135,68,68,大辊线,False,False,False,False
0030083518-000050,0030083518-000050,0030083518-000050,0030083518-000050,HC340/590DP,双相钢,1250.0,1.0,800.0,21.5,48.0,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,2,136,1250.0,1.0,双相钢,800.0,0.0,False,False,False,False,False,False,136,136,136,69,69,大辊线,False,False,False,False
VIRTUAL-00073,,,,VIRTUAL_PC,PC,1250.0,1.0,810.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,2,137,1250.0,1.0,双相钢,800.0,0.0,False,False,False,True,False,False,137,137,137,70,70,大辊线,False,False,False,False
VIRTUAL-00074,,,,VIRTUAL_PC,PC,1250.0,0.9,820.0,20.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,2,138,1250.0,1.0,PC,810.0,0.0,False,False,False,False,False,False,138,138,138,71,71,大辊线,False,False,False,False
0030085269-000040,0030085269-000040,0030085269-000040,0030085269-000040,DC05,IF钢,1250.0,0.9,830.0,21.5,24.0,2025-11-30,大辊,big_only,1,overdue,0,big_roll,big_only,0.19907407407407407,0.25146198830409355,0.19907407407407407,False,False,2,139,1250.0,0.9,PC,820.0,0.0,False,False,False,True,False,False,139,139,139,72,72,大辊线,False,False,False,False
0030082730-000020,0030082730-000020,0030082730-000020,0030082730-000020,DC06,IF钢,1250.0,0.8,830.0,21.5,24.0,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.19907407407407407,0.25146198830409355,0.19907407407407407,False,False,2,140,1250.0,0.9,IF钢,830.0,0.0,False,False,False,False,False,False,140,140,140,73,73,大辊线,False,False,False,False
0030085269-000030,0030085269-000030,0030085269-000030,0030085269-000030,DC05,IF钢,1250.0,0.8,830.0,21.5,24.0,2025-11-30,大辊,big_only,1,overdue,0,big_roll,big_only,0.19907407407407407,0.25146198830409355,0.19907407407407407,False,False,2,141,1250.0,0.8,IF钢,830.0,0.0,False,False,False,False,False,False,141,141,141,74,74,大辊线,False,False,False,False
0030083118-000050,0030083118-000050,0030083118-000050,0030083118-000050,DC05,IF钢,1250.0,0.71,830.0,21.5,73.28,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.19907407407407407,0.25146198830409355,0.19907407407407407,False,False,2,142,1250.0,0.8,IF钢,830.0,0.0,False,False,False,False,False,False,142,142,142,75,75,大辊线,False,False,False,False
0030082156-000530,0030082156-000530,0030082156-000530,0030082156-000530,DC05,IF钢,1250.0,0.7,830.0,21.5,24.0,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.19907407407407407,0.25146198830409355,0.19907407407407407,False,False,2,143,1250.0,0.71,IF钢,830.0,0.0,False,False,False,False,False,False,143,143,143,76,76,大辊线,False,False,False,False
0030084048-000010,0030084048-000010,0030084048-000010,0030084048-000010,DC04,IF钢,1250.0,0.7,820.0,21.5,24.0,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.19907407407407407,0.25146198830409355,0.19907407407407407,False,False,2,144,1250.0,0.7,IF钢,830.0,0.0,False,False,False,False,False,False,144,144,144,77,77,大辊线,False,False,False,False
0030083118-000020,0030083118-000020,0030083118-000020,0030083118-000020,DC05,IF钢,1250.0,0.61,830.0,21.5,26.0,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.2184959349593496,0.27599486521181005,0.2184959349593496,False,False,2,145,1250.0,0.7,IF钢,820.0,0.0,False,False,False,False,False,False,145,145,145,78,78,大辊线,False,False,False,False
0030085269-000020,0030085269-000020,0030085269-000020,0030085269-000020,DC05,IF钢,1250.0,0.6,830.0,21.5,24.0,2025-11-30,大辊,big_only,1,overdue,0,big_roll,big_only,0.2184959349593496,0.27599486521181005,0.2184959349593496,False,False,2,146,1250.0,0.61,IF钢,830.0,0.0,False,False,False,False,False,False,146,146,146,79,79,大辊线,False,False,False,False
0030084637-000010,0030084637-000010,0030084637-000010,0030084637-000010,DC05,IF钢,1250.0,0.6,830.0,21.5,84.7,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.2184959349593496,0.27599486521181005,0.2184959349593496,False,False,2,147,1250.0,0.6,IF钢,830.0,0.0,False,False,False,False,False,False,147,147,147,80,80,大辊线,False,False,False,False
0030083118-000010,0030083118-000010,0030083118-000010,0030083118-000010,DC05,IF钢,1250.0,0.5,830.0,21.5,24.0,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.2184959349593496,0.27599486521181005,0.2184959349593496,False,False,2,148,1250.0,0.6,IF钢,830.0,0.0,False,False,False,False,False,False,148,148,148,81,81,大辊线,False,False,False,False
0030085269-000010,0030085269-000010,0030085269-000010,0030085269-000010,DC05,IF钢,1250.0,0.5,830.0,21.5,24.0,2025-11-30,大辊,big_only,1,overdue,0,big_roll,big_only,0.2184959349593496,0.27599486521181005,0.2184959349593496,False,False,2,149,1250.0,0.5,IF钢,830.0,0.0,False,False,False,False,False,False,149,149,149,82,82,大辊线,False,False,False,False
0030084048-000060,0030084048-000060,0030084048-000060,0030084048-000060,DC01,深冲钢（PD）,1501.0,0.8,830.0,24.0,26.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2222222222222222,0.2807017543859649,0.2807017543859649,False,True,1,150,,,,,,False,False,False,False,False,False,1,150,1,1,1,小辊线,False,False,False,False
VIRTUAL-00001,,,,VIRTUAL_PC,PC,1500.0,1.0,830.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,1,151,1501.0,0.8,深冲钢（PD）,830.0,1.0,False,False,False,True,False,False,2,151,2,2,2,小辊线,False,False,False,False
VIRTUAL-00002,,,,VIRTUAL_PC,PC,1500.0,1.2,820.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,1,152,1500.0,1.0,PC,830.0,0.0,False,False,False,False,False,False,3,152,3,3,3,小辊线,False,False,False,False
VIRTUAL-00003,,,,VIRTUAL_PC,PC,1500.0,1.4,820.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,1,153,1500.0,1.2,PC,820.0,0.0,False,False,False,False,False,False,4,153,4,4,4,小辊线,False,False,False,False
VIRTUAL-00004,,,,VIRTUAL_PC,PC,1500.0,1.6,820.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,1,154,1500.0,1.4,PC,820.0,0.0,False,False,False,False,False,False,5,154,5,5,5,小辊线,False,False,False,False
VIRTUAL-00005,,,,VIRTUAL_PC,PC,1500.0,1.8,810.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,1,155,1500.0,1.6,PC,820.0,0.0,False,False,False,False,False,False,6,155,6,6,6,小辊线,False,False,False,False
0020049964-000130,0020049964-000130,0020049964-000130,0020049964-000130,DC01-D,普碳,1500.0,2.0,810.0,24.0,26.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,156,1500.0,1.8,PC,810.0,0.0,False,False,False,True,False,False,7,156,7,7,7,小辊线,False,False,False,False
0020049983-000150,0020049983-000150,0020049983-000150,0020049983-000150,DC01,普碳,1500.0,2.0,810.0,24.0,26.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,157,1500.0,2.0,普碳,810.0,0.0,False,False,False,False,False,False,8,157,8,8,8,小辊线,False,False,False,False
0020050307-000060,0020050307-000060,0020050307-000060,0020050307-000060,DC01-D,普碳,1500.0,2.0,810.0,24.0,27.84,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,158,1500.0,2.0,普碳,810.0,0.0,False,False,False,False,False,False,9,158,9,9,9,小辊线,False,False,False,False
0020050276-000030,0020050276-000030,0020050276-000030,0020050276-000030,DC01,普碳,1500.0,2.0,810.0,24.0,52.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,159,1500.0,2.0,普碳,810.0,0.0,False,False,False,False,False,False,10,159,10,10,10,小辊线,False,False,False,False
0020050276-000080,0020050276-000080,0020050276-000080,0020050276-000080,DC01,普碳,1500.0,2.0,810.0,24.0,52.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,160,1500.0,2.0,普碳,810.0,0.0,False,False,False,False,False,False,11,160,11,11,11,小辊线,False,False,False,False
0020049981-000070,0020049981-000070,0020049981-000070,0020049981-000070,DC01,普碳,1500.0,2.0,810.0,24.0,78.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,161,1500.0,2.0,普碳,810.0,0.0,False,False,False,False,False,False,12,161,12,12,12,小辊线,False,False,False,False
0020050208-000090,0020050208-000090,0020050208-000090,0020050208-000090,DC01,普碳,1500.0,2.0,810.0,24.0,104.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,162,1500.0,2.0,普碳,810.0,0.0,False,False,False,False,False,False,13,162,13,13,13,小辊线,False,False,False,False
0020050208-000080,0020050208-000080,0020050208-000080,0020050208-000080,DC01,普碳,1500.0,1.95,810.0,24.0,52.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,163,1500.0,2.0,普碳,810.0,0.0,False,False,False,False,False,False,14,163,14,14,14,小辊线,False,False,False,False
0020050208-000070,0020050208-000070,0020050208-000070,0020050208-000070,DC01,普碳,1500.0,1.9,810.0,24.0,26.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,164,1500.0,1.95,普碳,810.0,0.0,False,False,False,False,False,False,15,164,15,15,15,小辊线,False,False,False,False
0020049966-000100,0020049966-000100,0020049966-000100,0020049966-000100,DC01-D,普碳,1500.0,1.9,810.0,24.0,27.64,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,165,1500.0,1.9,普碳,810.0,0.0,False,False,False,False,False,False,16,165,16,16,16,小辊线,False,False,False,False
0020049964-000110,0020049964-000110,0020049964-000110,0020049964-000110,DC01-D,普碳,1500.0,1.9,810.0,24.0,53.72,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,166,1500.0,1.9,普碳,810.0,0.0,False,False,False,False,False,False,17,166,17,17,17,小辊线,False,False,False,False
0020049966-000090,0020049966-000090,0020049966-000090,0020049966-000090,DC01-D,普碳,1500.0,1.8,810.0,24.0,52.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,167,1500.0,1.9,普碳,810.0,0.0,False,False,False,False,False,False,18,167,18,18,18,小辊线,False,False,False,False
0020050208-000060,0020050208-000060,0020050208-000060,0020050208-000060,DC01,普碳,1500.0,1.8,810.0,24.0,78.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,168,1500.0,1.8,普碳,810.0,0.0,False,False,False,False,False,False,19,168,19,19,19,小辊线,False,False,False,False
0020050276-000070,0020050276-000070,0020050276-000070,0020050276-000070,DC01,普碳,1500.0,1.8,810.0,24.0,78.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,169,1500.0,1.8,普碳,810.0,0.0,False,False,False,False,False,False,20,169,20,20,20,小辊线,False,False,False,False
0020050276-000020,0020050276-000020,0020050276-000020,0020050276-000020,DC01,普碳,1500.0,1.8,810.0,24.0,78.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,170,1500.0,1.8,普碳,810.0,0.0,False,False,False,False,False,False,21,170,21,21,21,小辊线,False,False,False,False
0020049964-000100,0020049964-000100,0020049964-000100,0020049964-000100,DC01-D,普碳,1500.0,1.8,810.0,24.0,182.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,171,1500.0,1.8,普碳,810.0,0.0,False,False,False,False,False,False,22,171,22,22,22,小辊线,False,False,False,False
0020049983-000140,0020049983-000140,0020049983-000140,0020049983-000140,DC01,普碳,1500.0,1.78,810.0,24.0,26.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,172,1500.0,1.8,普碳,810.0,0.0,False,False,False,False,False,False,23,172,23,23,23,小辊线,False,False,False,False
0020049964-000090,0020049964-000090,0020049964-000090,0020049964-000090,DC01-D,普碳,1500.0,1.75,810.0,24.0,182.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,173,1500.0,1.78,普碳,810.0,0.0,False,False,False,False,False,False,24,173,24,24,24,小辊线,False,False,False,False
0020049964-000080,0020049964-000080,0020049964-000080,0020049964-000080,DC01-D,普碳,1500.0,1.6,810.0,24.0,26.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,174,1500.0,1.75,普碳,810.0,0.0,False,False,False,False,False,False,25,174,25,25,25,小辊线,False,False,False,False
0020050307-000040,0020050307-000040,0020050307-000040,0020050307-000040,DC01-D,普碳,1500.0,1.5,810.0,24.0,26.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,175,1500.0,1.6,普碳,810.0,0.0,False,False,False,False,False,False,26,175,26,26,26,小辊线,False,False,False,False
0020049276-000030,0020049276-000030,0020049276-000030,0020049276-000030,SPCC,普碳,1500.0,1.5,810.0,24.0,52.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,176,1500.0,1.5,普碳,810.0,0.0,False,False,False,False,False,False,27,176,27,27,27,小辊线,False,False,False,False
0020049966-000080,0020049966-000080,0020049966-000080,0020049966-000080,DC01-D,普碳,1500.0,1.5,810.0,24.0,52.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,177,1500.0,1.5,普碳,810.0,0.0,False,False,False,False,False,False,28,177,28,28,28,小辊线,False,False,False,False
0020049983-000130,0020049983-000130,0020049983-000130,0020049983-000130,DC01,普碳,1500.0,1.5,810.0,24.0,78.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,178,1500.0,1.5,普碳,810.0,0.0,False,False,False,False,False,False,29,178,29,29,29,小辊线,False,False,False,False
0020050276-000060,0020050276-000060,0020050276-000060,0020050276-000060,DC01,普碳,1500.0,1.5,810.0,24.0,78.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,179,1500.0,1.5,普碳,810.0,0.0,False,False,False,False,False,False,30,179,30,30,30,小辊线,False,False,False,False
0020049981-000040,0020049981-000040,0020049981-000040,0020049981-000040,DC01,普碳,1500.0,1.5,810.0,24.0,104.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,180,1500.0,1.5,普碳,810.0,0.0,False,False,False,False,False,False,31,180,31,31,31,小辊线,False,False,False,False
0020050208-000050,0020050208-000050,0020050208-000050,0020050208-000050,DC01,普碳,1500.0,1.5,810.0,24.0,104.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,181,1500.0,1.5,普碳,810.0,0.0,False,False,False,False,False,False,32,181,32,32,32,小辊线,False,False,False,False
0020049964-000070,0020049964-000070,0020049964-000070,0020049964-000070,DC01-D,普碳,1500.0,1.5,810.0,24.0,182.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,182,1500.0,1.5,普碳,810.0,0.0,False,False,False,False,False,False,33,182,33,33,33,小辊线,False,False,False,False
0020049966-000070,0020049966-000070,0020049966-000070,0020049966-000070,DC01-D,普碳,1500.0,1.45,810.0,24.0,52.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,183,1500.0,1.5,普碳,810.0,0.0,False,False,False,False,False,False,34,183,34,34,34,小辊线,False,False,False,False
0020049276-000020,0020049276-000020,0020049276-000020,0020049276-000020,SPCC,普碳,1500.0,1.43,810.0,24.0,105.44,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,184,1500.0,1.45,普碳,810.0,0.0,False,False,False,False,False,False,35,184,35,35,35,小辊线,False,False,False,False
0020049983-000120,0020049983-000120,0020049983-000120,0020049983-000120,DC01,普碳,1500.0,1.4,810.0,24.0,26.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,185,1500.0,1.43,普碳,810.0,0.0,False,False,False,False,False,False,36,185,36,36,36,小辊线,False,False,False,False
0020049966-000060,0020049966-000060,0020049966-000060,0020049966-000060,DC01-D,普碳,1500.0,1.4,810.0,24.0,52.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,186,1500.0,1.4,普碳,810.0,0.0,False,False,False,False,False,False,37,186,37,37,37,小辊线,False,False,False,False
0020050208-000040,0020050208-000040,0020050208-000040,0020050208-000040,DC01,普碳,1500.0,1.4,810.0,24.0,78.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,187,1500.0,1.4,普碳,810.0,0.0,False,False,False,False,False,False,38,187,38,38,38,小辊线,False,False,False,False
0020049964-000060,0020049964-000060,0020049964-000060,0020049964-000060,DC01-D,普碳,1500.0,1.4,810.0,24.0,156.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,188,1500.0,1.4,普碳,810.0,0.0,False,False,False,False,False,False,39,188,39,39,39,小辊线,False,False,False,False
0020049983-000110,0020049983-000110,0020049983-000110,0020049983-000110,DC01,普碳,1500.0,1.38,810.0,24.0,52.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,189,1500.0,1.4,普碳,810.0,0.0,False,False,False,False,False,False,40,189,40,40,40,小辊线,False,False,False,False
0020049966-000050,0020049966-000050,0020049966-000050,0020049966-000050,DC01-D,普碳,1500.0,1.35,810.0,24.0,52.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,190,1500.0,1.38,普碳,810.0,0.0,False,False,False,False,False,False,41,190,41,41,41,小辊线,False,False,False,False
0020050208-000030,0020050208-000030,0020050208-000030,0020050208-000030,DC01,普碳,1500.0,1.35,810.0,24.0,52.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,191,1500.0,1.35,普碳,810.0,0.0,False,False,False,False,False,False,42,191,42,42,42,小辊线,False,False,False,False
0020049964-000050,0020049964-000050,0020049964-000050,0020049964-000050,DC01-D,普碳,1500.0,1.35,810.0,24.0,131.62,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,192,1500.0,1.35,普碳,810.0,0.0,False,False,False,False,False,False,43,192,43,43,43,小辊线,False,False,False,False
0020049983-000100,0020049983-000100,0020049983-000100,0020049983-000100,DC01,普碳,1500.0,1.2,810.0,24.0,26.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,193,1500.0,1.35,普碳,810.0,0.0,False,False,False,False,False,False,44,193,44,44,44,小辊线,False,False,False,False
0020049964-000040,0020049964-000040,0020049964-000040,0020049964-000040,DC01-D,普碳,1500.0,1.2,810.0,24.0,52.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,194,1500.0,1.2,普碳,810.0,0.0,False,False,False,False,False,False,45,194,45,45,45,小辊线,False,False,False,False
0020049966-000040,0020049966-000040,0020049966-000040,0020049966-000040,DC01-D,普碳,1500.0,1.2,810.0,24.0,52.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,195,1500.0,1.2,普碳,810.0,0.0,False,False,False,False,False,False,46,195,46,46,46,小辊线,False,False,False,False
0020050276-000050,0020050276-000050,0020050276-000050,0020050276-000050,DC01,普碳,1500.0,1.2,810.0,24.0,78.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,196,1500.0,1.2,普碳,810.0,0.0,False,False,False,False,False,False,47,196,47,47,47,小辊线,False,False,False,False
VIRTUAL-00006,,,,VIRTUAL_PC,PC,1500.0,1.2,800.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,1,197,1500.0,1.2,普碳,810.0,0.0,False,False,False,True,False,False,48,197,48,48,48,小辊线,False,False,False,False
VIRTUAL-00007,,,,VIRTUAL_PC,PC,1500.0,1.2,790.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,1,198,1500.0,1.2,PC,800.0,0.0,False,False,False,False,False,False,49,198,49,49,49,小辊线,False,False,False,False
0030085364-000030,0030085364-000030,0030085364-000030,0030085364-000030,T1500HS,热成型钢,1500.0,1.2,782.5,24.0,78.0,2025-11-15,5.0小辊,small_only,1,overdue,0,small_roll,small_only,0.2,0.25263157894736843,0.25263157894736843,False,False,1,199,1500.0,1.2,PC,790.0,0.0,False,False,False,True,False,False,50,199,50,50,50,小辊线,False,False,False,False
VIRTUAL-00008,,,,VIRTUAL_PC,PC,1500.0,1.2,790.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,1,200,1500.0,1.2,热成型钢,782.5,0.0,False,False,False,True,False,False,51,200,51,51,51,小辊线,False,False,False,False
VIRTUAL-00009,,,,VIRTUAL_PC,PC,1500.0,1.2,800.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,1,201,1500.0,1.2,PC,790.0,0.0,False,False,False,False,False,False,52,201,52,52,52,小辊线,False,False,False,False
0020049981-000020,0020049981-000020,0020049981-000020,0020049981-000020,DC01,普碳,1500.0,1.2,810.0,24.0,104.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,202,1500.0,1.2,PC,800.0,0.0,False,False,False,True,False,False,53,202,53,53,53,小辊线,False,False,False,False
0020050208-000020,0020050208-000020,0020050208-000020,0020050208-000020,DC01,普碳,1500.0,1.2,810.0,24.0,104.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,203,1500.0,1.2,普碳,810.0,0.0,False,False,False,False,False,False,54,203,54,54,54,小辊线,False,False,False,False
