order_id,source_order_id,grade,steel_group,width,thickness,temp_mean,tons,backlog,due_date,roll_type,line_capability,priority,temp_min,temp_max,line,due_sort,line_source,campaign_id,campaign_tons,is_virtual,seq,prev_width,prev_thickness,prev_group,width_drop,narrow_to_wide,width_jump_violation,thickness_violation,temp_conflict,group_switch,non_pc_direct_switch,global_seq,line_seq,campaign_seq,line_name,campaign_real_seq
0030083753-000050#M453,0030083753-000050,HC340/590DP,DP,1192.0,1.15,840.0,21.5,96.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,1,1002.5,False,46,1223.0,1.6,DP,31.0,False,False,False,False,False,False,32,32,32,???,31
0030085386-000010#M170,0030085386-000010,HC340/590DP,DP,1189.0,1.4,840.0,21.5,96.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,1,1002.5,False,47,1192.0,1.15,DP,3.0,False,False,False,False,False,False,33,33,33,???,32
0020049982-000010#M439,0020049982-000010,DC01,PC,1250.0,0.8,810.0,21.5,217.4,2025-10-31,大辊/小辊,dual,1.0,810.0,810.0,big_roll,2025-10-31,dual,1,1002.5,False,49,1189.0,1.4,DP,-61.0,True,False,True,False,True,True,34,34,34,???,33
0030085341-000020#M82,0030085341-000020,DC04,IF,1204.0,0.6,830.0,21.5,192.0,2025-11-30,大辊,big_only,2.0,830.0,830.0,big_roll,2025-11-30,big_only,1,1002.5,False,51,1250.0,0.8,PC,46.0,False,False,True,False,True,True,35,35,35,???,34
0030085341-000030#M107,0030085341-000030,DC04,IF,1174.0,0.6,830.0,21.5,120.0,2025-11-30,大辊,big_only,2.0,830.0,830.0,big_roll,2025-11-30,big_only,1,1002.5,False,52,1204.0,0.6,IF,30.0,False,False,False,False,False,False,36,36,36,???,35
0030084950-000010#M236,0030084950-000010,DC04,IF,1140.0,0.7,830.0,21.5,174.62,2025-10-31,大辊,big_only,2.0,830.0,830.0,big_roll,2025-10-31,big_only,1,1002.5,False,53,1174.0,0.6,IF,34.0,False,False,False,False,False,False,37,37,37,???,36
0030085350-000170#M175,0030085350-000170,HC340/590DP,DP,1100.0,1.2,840.0,21.5,120.0,2025-10-31,大辊,big_only,3.0,840.0,840.0,big_roll,2025-10-31,big_only,1,1002.5,False,55,1140.0,0.7,IF,40.0,False,False,True,False,True,True,38,38,38,???,37
0020048032-000020#M711,0020048032-000020,DC01,PC,927.0,1.0,810.0,18.5,87.06,2025-10-15,大辊/小辊,dual,1.0,810.0,810.0,big_roll,2025-10-15,dual,1,1002.5,False,56,1100.0,1.2,DP,173.0,False,False,False,False,True,True,39,39,39,???,38
0020049280-000020#M607,0020049280-000020,DC01,PC,919.0,0.9,810.0,18.5,84.8,2025-11-15,大辊/小辊,dual,1.0,810.0,810.0,big_roll,2025-11-15,dual,1,1002.5,False,57,927.0,1.0,PC,8.0,False,False,False,False,False,False,40,40,40,???,39
0020049280-000030#M610,0020049280-000030,DC01,PC,919.0,1.0,810.0,18.5,210.0,2025-11-15,大辊/小辊,dual,1.0,810.0,810.0,big_roll,2025-11-15,dual,1,1002.5,False,58,919.0,0.9,PC,0.0,False,False,False,False,False,False,41,41,41,???,40
0020050288-000010#M242,0020050288-000010,DC01,PC,919.0,1.0,810.0,18.5,120.0,2025-11-15,大辊/小辊,dual,1.0,810.0,810.0,big_roll,2025-11-15,dual,1,1002.5,False,59,919.0,1.0,PC,0.0,False,False,False,False,False,False,42,42,42,???,41
0020049281-000040#M605,0020049281-000040,DC01,PC,919.0,1.2,810.0,18.5,204.0,2025-11-15,大辊/小辊,dual,1.0,810.0,810.0,big_roll,2025-11-15,dual,1,1002.5,False,60,919.0,1.0,PC,0.0,False,False,False,False,False,False,43,43,43,???,42
0020049282-000020#M606,0020049282-000020,DC01,PC,919.0,1.0,810.0,18.5,180.0,2025-11-15,大辊/小辊,dual,1.0,810.0,810.0,big_roll,2025-11-15,dual,1,1002.5,False,61,919.0,1.2,PC,0.0,False,False,False,False,False,False,44,44,44,???,43
0020049281-000030#M602,0020049281-000030,DC01,PC,919.0,1.0,810.0,18.5,172.92,2025-11-15,大辊/小辊,dual,1.0,810.0,810.0,big_roll,2025-11-15,dual,1,1002.5,False,62,919.0,1.0,PC,0.0,False,False,False,False,False,False,45,45,45,???,44
0020050289-000010#M245,0020050289-000010,DC01,PC,919.0,1.0,810.0,18.5,150.0,2025-11-15,大辊/小辊,dual,1.0,810.0,810.0,big_roll,2025-11-15,dual,1,1002.5,False,63,919.0,1.0,PC,0.0,False,False,False,False,False,False,46,46,46,???,45
0020049084-000060#M698,0020049084-000060,DC01,PC,1803.0,1.0,810.0,25.5,150.0,2025-10-31,大辊/小辊,dual,1.0,810.0,810.0,small_roll,2025-10-31,dual,1,1115.0,False,1,,,,,False,False,False,False,False,False,47,1,1,???,1
0020049084-000040#M700,0020049084-000040,DC01,PC,1803.0,0.9,810.0,25.5,120.0,2025-10-31,大辊/小辊,dual,1.0,810.0,810.0,small_roll,2025-10-31,dual,1,1115.0,False,2,1803.0,1.0,PC,0.0,False,False,False,False,False,False,48,2,2,???,2
