order_id,source_order_id,parent_order_id,lot_id,grade,steel_group,width,thickness,tons,backlog,due_date,roll_type,line_capability,priority,due_bucket,due_rank,line,line_source,proc_hours_big,proc_hours_small,proc_hours,is_virtual,force_break_before,campaign_id,seq,prev_width,prev_thickness,prev_group,width_drop,narrow_to_wide,width_jump_violation,thickness_violation,group_switch,non_pc_direct_switch,temp_conflict,line_order_local,global_seq,line_seq,campaign_seq,campaign_real_seq,line_name,width_jump_violation_real,thickness_violation_real,non_pc_direct_switch_real
24.0#M0385-L01,24.0,24.0,24.0-L01,DC04,IF,1275.0,6.0,21.5,24.0,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,186,1275.0,6.0,IF,0.0,False,False,False,False,False,False,186,186,186,3,3,大辊线,False,False,False
24.0#M0344-L01,24.0,24.0,24.0-L01,DC04,IF,1275.0,6.0,21.5,24.0,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,187,1275.0,6.0,IF,0.0,False,False,False,False,False,False,187,187,187,4,4,大辊线,False,False,False
72.0#M0589-L01,72.0,72.0,72.0-L01,DC05,IF,1275.0,6.0,21.5,72.0,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,188,1275.0,6.0,IF,0.0,False,False,False,False,False,False,188,188,188,5,5,大辊线,False,False,False
24.0#M0596-L01,24.0,24.0,24.0-L01,DC06,IF,1275.0,5.5,21.5,24.0,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,189,1275.0,6.0,IF,0.0,False,False,False,False,False,False,189,189,189,6,6,大辊线,False,False,False
72.0#M0373-L01,72.0,72.0,72.0-L01,DC04,IF,1275.0,5.5,21.5,72.0,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,190,1275.0,5.5,IF,0.0,False,False,False,False,False,False,190,190,190,7,7,大辊线,False,False,False
24.0#M0644-L01,24.0,24.0,24.0-L01,DC05,IF,1275.0,5.0,21.5,24.0,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,191,1275.0,5.5,IF,0.0,False,False,False,False,False,False,191,191,191,8,8,大辊线,False,False,False
24.0#M0603-L01,24.0,24.0,24.0-L01,DC06,IF,1275.0,5.0,21.5,24.0,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,192,1275.0,5.0,IF,0.0,False,False,False,False,False,False,192,192,192,9,9,大辊线,False,False,False
24.0#M0561-L01,24.0,24.0,24.0-L01,DC05,IF,1275.0,5.0,21.5,24.0,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,193,1275.0,5.0,IF,0.0,False,False,False,False,False,False,193,193,193,10,10,大辊线,False,False,False
24.0#M0196-L01,24.0,24.0,24.0-L01,DC05,IF,1275.0,5.0,21.5,24.0,2025-11-30,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,194,1275.0,5.0,IF,0.0,False,False,False,False,False,False,194,194,194,11,11,大辊线,False,False,False
25.22#M0661-L01,25.22,25.22,25.22-L01,DC06,IF,1275.0,5.0,21.5,25.22,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,195,1275.0,5.0,IF,0.0,False,False,False,False,False,False,195,195,195,12,12,大辊线,False,False,False
VIRTUAL-00052,,,,VIRTUAL_PC,PC,1275.0,5.0,0.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,4,196,1275.0,5.0,IF,0.0,False,False,False,True,False,False,196,196,196,13,0,大辊线,False,False,False
25.0#M0338-L01,25.0,25.0,25.0-L01,T170P1,加磷高强、烘烤硬化钢,1275.0,5.0,22.5,25.0,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.1875,0.23684210526315788,0.1875,False,False,4,197,1275.0,5.0,PC,0.0,False,False,False,True,False,False,197,197,197,14,13,大辊线,False,False,False
VIRTUAL-00053,,,,VIRTUAL_PC,PC,1275.0,4.75,0.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,4,198,1275.0,5.0,加磷高强、烘烤硬化钢,0.0,False,False,False,True,False,False,198,198,198,15,0,大辊线,False,False,False
24.0#M0609-L01,24.0,24.0,24.0-L01,DC06,IF,1275.0,4.5,21.5,24.0,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,199,1275.0,4.75,PC,0.0,False,False,False,True,False,False,199,199,199,16,14,大辊线,False,False,False
24.0#M0194-L01,24.0,24.0,24.0-L01,DC05,IF,1275.0,4.5,21.5,24.0,2025-11-30,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,200,1275.0,4.5,IF,0.0,False,False,False,False,False,False,200,200,200,17,15,大辊线,False,False,False
24.0#M0652-L01,24.0,24.0,24.0-L01,DC05,IF,1275.0,4.0,21.5,24.0,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,201,1275.0,4.5,IF,0.0,False,False,False,False,False,False,201,201,201,18,16,大辊线,False,False,False
24.0#M0345-L01,24.0,24.0,24.0-L01,DC04,IF,1275.0,4.0,21.5,24.0,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,202,1275.0,4.0,IF,0.0,False,False,False,False,False,False,202,202,202,19,17,大辊线,False,False,False
73.28#M0567-L01,73.28,73.28,73.28-L01,DC05,IF,1275.0,4.0,21.5,73.28,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,203,1275.0,4.0,IF,0.0,False,False,False,False,False,False,203,203,203,20,18,大辊线,False,False,False
24.0#M0190-L01,24.0,24.0,24.0-L01,DC05,IF,1275.0,3.5,21.5,24.0,2025-11-30,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,204,1275.0,4.0,IF,0.0,False,False,False,False,False,False,204,204,204,21,19,大辊线,False,False,False
26.0#M0563-L01,26.0,26.0,26.0-L01,DC05,IF,1275.0,3.5,21.5,26.0,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,205,1275.0,3.5,IF,0.0,False,False,False,False,False,False,205,205,205,22,20,大辊线,False,False,False
84.7#M0261-L01,84.7,84.7,84.7-L01,DC05,IF,1275.0,3.5,21.5,84.7,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,206,1275.0,3.5,IF,0.0,False,False,False,False,False,False,206,206,206,23,21,大辊线,False,False,False
24.0#M0560-L01,24.0,24.0,24.0-L01,DC05,IF,1275.0,3.0,21.5,24.0,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,207,1275.0,3.5,IF,0.0,False,False,False,False,False,False,207,207,207,24,22,大辊线,False,False,False
24.0#M0195-L01,24.0,24.0,24.0-L01,DC05,IF,1275.0,3.0,21.5,24.0,2025-11-30,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,208,1275.0,3.0,IF,0.0,False,False,False,False,False,False,208,208,208,25,23,大辊线,False,False,False
VIRTUAL-00054,,,,VIRTUAL_PC,PC,1273.5,3.25,0.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,4,209,1275.0,3.0,IF,1.5,False,False,False,True,False,False,209,209,209,26,0,大辊线,False,False,False
25.0#M0032-L01,25.0,25.0,25.0-L01,HC340/590DP,DP,1272.0,3.5,22.5,25.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.1875,0.23684210526315788,0.1875,False,False,4,210,1273.5,3.25,PC,1.5,False,False,False,True,False,False,210,210,210,27,24,大辊线,False,False,False
VIRTUAL-00055,,,,VIRTUAL_PC,PC,1270.0,5.5,0.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,4,211,1272.0,3.5,DP,2.0,False,False,True,True,False,False,211,211,211,28,0,大辊线,False,False,False
48.0#M0305-L01,48.0,48.0,48.0-L01,T170P1,加磷高强、烘烤硬化钢,1270.0,5.5,21.5,48.0,2025-10-31,大辊,big_only,1,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,212,1270.0,5.5,PC,0.0,False,False,False,True,False,False,212,212,212,29,25,大辊线,False,False,False
VIRTUAL-00056,,,,VIRTUAL_PC,PC,1270.0,5.25,0.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,4,213,1270.0,5.5,加磷高强、烘烤硬化钢,0.0,False,False,False,True,False,False,213,213,213,30,0,大辊线,False,False,False
24.0#M0545-L01,24.0,24.0,24.0-L01,HC340/590DP,DP,1270.0,5.0,21.5,24.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,214,1270.0,5.25,PC,0.0,False,False,False,True,False,False,214,214,214,31,26,大辊线,False,False,False
48.0#M0569-L01,48.0,48.0,48.0-L01,HC340/590DP,DP,1270.0,5.0,21.5,48.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,215,1270.0,5.0,DP,0.0,False,False,False,False,False,False,215,215,215,32,27,大辊线,False,False,False
48.0#M0144-L01,48.0,48.0,48.0-L01,HC340/590DP,DP,1270.0,5.0,21.5,48.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,216,1270.0,5.0,DP,0.0,False,False,False,False,False,False,216,216,216,33,28,大辊线,False,False,False
72.0#M0151-L01,72.0,72.0,72.0-L01,HC340/590DP,DP,1270.0,5.0,21.5,72.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,217,1270.0,5.0,DP,0.0,False,False,False,False,False,False,217,217,217,34,29,大辊线,False,False,False
96.0#M0662-L01,96.0,96.0,96.0-L01,HC340/590DP,DP,1270.0,5.0,21.5,96.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,218,1270.0,5.0,DP,0.0,False,False,False,False,False,False,218,218,218,35,30,大辊线,False,False,False
24.0#M0286-L01,24.0,24.0,24.0-L01,HC340/590DP,DP,1270.0,4.5,21.5,24.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,219,1270.0,5.0,DP,0.0,False,False,False,False,False,False,219,219,219,36,31,大辊线,False,False,False
48.0#M0586-L01,48.0,48.0,48.0-L01,HC340/590DP,DP,1270.0,4.5,21.5,48.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,220,1270.0,4.5,DP,0.0,False,False,False,False,False,False,220,220,220,37,32,大辊线,False,False,False
48.0#M0223-L01,48.0,48.0,48.0-L01,HC340/590DP,DP,1270.0,4.5,21.5,48.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,221,1270.0,4.5,DP,0.0,False,False,False,False,False,False,221,221,221,38,33,大辊线,False,False,False
24.0#M0686-L01,24.0,24.0,24.0-L01,HC340/590DP,DP,1270.0,4.0,21.5,24.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,222,1270.0,4.5,DP,0.0,False,False,False,False,False,False,222,222,222,39,34,大辊线,False,False,False
24.0#M0628-L01,24.0,24.0,24.0-L01,HC340/590DP,DP,1270.0,4.0,21.5,24.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,223,1270.0,4.0,DP,0.0,False,False,False,False,False,False,223,223,223,40,35,大辊线,False,False,False
24.0#M0509-L01,24.0,24.0,24.0-L01,T280VK,DP,1270.0,4.0,21.5,24.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,224,1270.0,4.0,DP,0.0,False,False,False,False,False,False,224,224,224,41,36,大辊线,False,False,False
48.0#M0577-L01,48.0,48.0,48.0-L01,HC340/590DP,DP,1270.0,4.0,21.5,48.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,225,1270.0,4.0,DP,0.0,False,False,False,False,False,False,225,225,225,42,37,大辊线,False,False,False
48.0#M0575-L01,48.0,48.0,48.0-L01,HC340/590DP,DP,1270.0,4.0,21.5,48.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,226,1270.0,4.0,DP,0.0,False,False,False,False,False,False,226,226,226,43,38,大辊线,False,False,False
24.0#M0543-L01,24.0,24.0,24.0-L01,HC340/590DP,DP,1270.0,3.5,21.5,24.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,227,1270.0,4.0,DP,0.0,False,False,False,False,False,False,227,227,227,44,39,大辊线,False,False,False
24.0#M0159-L01,24.0,24.0,24.0-L01,T280VK,DP,1270.0,3.5,21.5,24.0,2025-11-05,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,228,1270.0,3.5,DP,0.0,False,False,False,False,False,False,228,228,228,45,40,大辊线,False,False,False
48.0#M0639-L01,48.0,48.0,48.0-L01,HC340/590DP,DP,1270.0,3.5,21.5,48.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,229,1270.0,3.5,DP,0.0,False,False,False,False,False,False,229,229,229,46,41,大辊线,False,False,False
48.0#M0581-L01,48.0,48.0,48.0-L01,HC340/590DP,DP,1270.0,3.5,21.5,48.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,230,1270.0,3.5,DP,0.0,False,False,False,False,False,False,230,230,230,47,42,大辊线,False,False,False
24.0#M0513-L01,24.0,24.0,24.0-L01,T280VK,DP,1270.0,3.0,21.5,24.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,231,1270.0,3.5,DP,0.0,False,False,False,False,False,False,231,231,231,48,43,大辊线,False,False,False
48.0#M0580-L01,48.0,48.0,48.0-L01,HC340/590DP,DP,1270.0,3.0,21.5,48.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,232,1270.0,3.0,DP,0.0,False,False,False,False,False,False,232,232,232,49,44,大辊线,False,False,False
48.0#M0663-L01,48.0,48.0,48.0-L01,HC340/590DP,DP,1270.0,2.75,21.5,48.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,233,1270.0,3.0,DP,0.0,False,False,False,False,False,False,233,233,233,50,45,大辊线,False,False,False
48.0#M0525-L01,48.0,48.0,48.0-L01,HC340/590DP,DP,1270.0,2.75,21.5,48.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,234,1270.0,2.75,DP,0.0,False,False,False,False,False,False,234,234,234,51,46,大辊线,False,False,False
VIRTUAL-00057,,,,VIRTUAL_PC,PC,1266.0,5.0,0.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,4,235,1270.0,2.75,DP,4.0,False,False,True,True,False,False,235,235,235,52,0,大辊线,False,False,False
24.0#M0109-L01,24.0,24.0,24.0-L01,DC04,IF,1265.0,4.5,21.5,24.0,2025-11-30,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,236,1266.0,5.0,PC,1.0,False,False,False,True,False,False,236,236,236,53,47,大辊线,False,False,False
72.0#M0435-L01,72.0,72.0,72.0-L01,DC06,IF,1265.0,4.5,21.5,72.0,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,237,1265.0,4.5,IF,0.0,False,False,False,False,False,False,237,237,237,54,48,大辊线,False,False,False
24.0#M0158-L01,24.0,24.0,24.0-L01,DC06,IF,1264.0,4.5,21.5,24.0,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,238,1265.0,4.5,IF,1.0,False,False,False,False,False,False,238,238,238,55,49,大辊线,False,False,False
VIRTUAL-00058,,,,VIRTUAL_PC,PC,1263.0,4.5,0.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,4,239,1264.0,4.5,IF,1.0,False,False,False,True,False,False,239,239,239,56,0,大辊线,False,False,False
48.0#M0241-L01,48.0,48.0,48.0-L01,HC340/590DP,DP,1262.0,4.5,21.5,48.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,240,1263.0,4.5,PC,1.0,False,False,False,True,False,False,240,240,240,57,50,大辊线,False,False,False
24.0#M0283-L01,24.0,24.0,24.0-L01,HC340/590DP,DP,1260.0,4.0,21.5,24.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,241,1262.0,4.5,DP,2.0,False,False,False,False,False,False,241,241,241,58,51,大辊线,False,False,False
24.0#M0165-L01,24.0,24.0,24.0-L01,HC340/590DP,DP,1260.0,4.0,21.5,24.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,242,1260.0,4.0,DP,0.0,False,False,False,False,False,False,242,242,242,59,52,大辊线,False,False,False
24.0#M0065-L01,24.0,24.0,24.0-L01,T280VK,DP,1258.0,5.0,21.5,24.0,2025-11-30,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,243,1260.0,4.0,DP,2.0,False,False,False,False,False,False,243,243,243,60,53,大辊线,False,False,False
48.0#M0389-L01,48.0,48.0,48.0-L01,HC340/590DP,DP,1257.0,4.0,21.5,48.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,244,1258.0,5.0,DP,1.0,False,False,False,False,False,False,244,244,244,61,54,大辊线,False,False,False
VIRTUAL-00059,,,,VIRTUAL_PC,PC,1256.0,4.0,0.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,4,245,1257.0,4.0,DP,1.0,False,False,False,True,False,False,245,245,245,62,0,大辊线,False,False,False
72.0#M0552-L01,72.0,72.0,72.0-L01,DC04,IF,1255.0,4.0,21.5,72.0,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,246,1256.0,4.0,PC,1.0,False,False,False,True,False,False,246,246,246,63,55,大辊线,False,False,False
72.0#M0368-L01,72.0,72.0,72.0-L01,DC05,IF,1255.0,4.0,21.5,72.0,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,247,1255.0,4.0,IF,0.0,False,False,False,False,False,False,247,247,247,64,56,大辊线,False,False,False
VIRTUAL-00060,,,,VIRTUAL_PC,PC,1254.0,3.5,0.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,4,248,1255.0,4.0,IF,1.0,False,False,False,True,False,False,248,248,248,65,0,大辊线,False,False,False
48.0#M0167-L01,48.0,48.0,48.0-L01,HC340/590DP,DP,1253.0,3.0,21.5,48.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,249,1254.0,3.5,PC,1.0,False,False,False,True,False,False,249,249,249,66,57,大辊线,False,False,False
48.0#M0145-L01,48.0,48.0,48.0-L01,HC340/590DP,DP,1253.0,3.0,21.5,48.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,250,1253.0,3.0,DP,0.0,False,False,False,False,False,False,250,250,250,67,58,大辊线,False,False,False
22.0#M0083-L01,22.0,22.0,22.0-L01,HC340/590DP,DP,1249.0,3.0,21.5,22.0,2025-10-25,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,251,1253.0,3.0,DP,4.0,False,False,False,False,False,False,251,251,251,68,59,大辊线,False,False,False
144.0#M0088-L01,144.0,144.0,144.0-L01,T280VK,DP,1248.0,3.5,21.5,144.0,2025-11-30,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,252,1249.0,3.0,DP,1.0,False,False,False,False,False,False,252,252,252,69,60,大辊线,False,False,False
120.0#M0204-L01,120.0,120.0,120.0-L01,HC340/590DP,DP,1243.0,4.0,21.5,120.0,2025-11-30,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,253,1248.0,3.5,DP,5.0,False,False,False,False,False,False,253,253,253,70,61,大辊线,False,False,False
24.0#M0037-L01,24.0,24.0,24.0-L01,HC340/590DP,DP,1242.0,3.0,21.5,24.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,254,1243.0,4.0,DP,1.0,False,False,False,False,False,False,254,254,254,71,62,大辊线,False,False,False
VIRTUAL-00061,,,,VIRTUAL_PC,PC,1240.0,4.5,0.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,4,255,1242.0,3.0,DP,2.0,False,False,True,True,False,False,255,255,255,72,0,大辊线,False,False,False
24.0#M0403-L01,24.0,24.0,24.0-L01,DC06,IF,1240.0,4.5,21.5,24.0,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,256,1240.0,4.5,PC,0.0,False,False,False,True,False,False,256,256,256,73,63,大辊线,False,False,False
VIRTUAL-00062,,,,VIRTUAL_PC,PC,1232.5,5.5,0.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,4,257,1240.0,4.5,IF,7.5,False,False,False,True,False,False,257,257,257,74,0,大辊线,False,False,False
24.0#M0316-L01,24.0,24.0,24.0-L01,DC04,IF,1230.0,5.5,21.5,24.0,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,258,1232.5,5.5,PC,2.5,False,False,False,True,False,False,258,258,258,75,64,大辊线,False,False,False
50.36#M0547-L01,50.36,50.36,50.36-L01,DC04,IF,1230.0,5.5,21.5,50.36,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,259,1230.0,5.5,IF,0.0,False,False,False,False,False,False,259,259,259,76,65,大辊线,False,False,False
VIRTUAL-00063,,,,VIRTUAL_PC,PC,1230.0,5.25,0.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,4,260,1230.0,5.5,IF,0.0,False,False,False,True,False,False,260,260,260,77,0,大辊线,False,False,False
24.0#M0036-L01,24.0,24.0,24.0-L01,HC340/590DP,DP,1230.0,5.0,21.5,24.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,261,1230.0,5.25,PC,0.0,False,False,False,True,False,False,261,261,261,78,66,大辊线,False,False,False
VIRTUAL-00064,,,,VIRTUAL_PC,PC,1229.0,3.75,0.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,4,262,1230.0,5.0,DP,1.0,False,False,False,True,False,False,262,262,262,79,0,大辊线,False,False,False
192.0#M0082-L01,192.0,192.0,192.0-L01,DC04,IF,1229.0,3.5,21.5,192.0,2025-11-30,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,263,1229.0,3.75,PC,0.0,False,False,False,True,False,False,263,263,263,80,67,大辊线,False,False,False
24.0#M0367-L01,24.0,24.0,24.0-L01,DC04,IF,1227.0,4.0,21.5,24.0,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,264,1229.0,3.5,IF,2.0,False,False,False,False,False,False,264,264,264,81,68,大辊线,False,False,False
4.16#M0683-L01,4.16,4.16,4.16-L01,DC06,IF,1225.0,5.0,21.5,4.16,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,265,1227.0,4.0,IF,2.0,False,False,False,False,False,False,265,265,265,82,69,大辊线,False,False,False
24.0#M0252-L01,24.0,24.0,24.0-L01,DC04,IF,1225.0,4.0,21.5,24.0,2025-10-31,大辊,big_only,2,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,266,1225.0,5.0,IF,0.0,False,False,False,False,False,False,266,266,266,83,70,大辊线,False,False,False
VIRTUAL-00065,,,,VIRTUAL_PC,PC,1224.0,4.0,0.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,4,267,1225.0,4.0,IF,1.0,False,False,False,True,False,False,267,267,267,84,0,大辊线,False,False,False
24.0#M0217-L01,24.0,24.0,24.0-L01,HC340/590DP,DP,1223.0,4.0,21.5,24.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,268,1224.0,4.0,PC,1.0,False,False,False,True,False,False,268,268,268,85,71,大辊线,False,False,False
24.0#M0315-L01,24.0,24.0,24.0-L01,T280VK,DP,1223.0,3.5,21.5,24.0,2025-10-31,大辊,big_only,3,overdue,0,big_roll,big_only,0.17916666666666667,0.22631578947368422,0.17916666666666667,False,False,4,269,1223.0,4.0,DP,0.0,False,False,False,False,False,False,269,269,269,86,72,大辊线,False,False,False
VIRTUAL-00066,,,,VIRTUAL_PC,PC,1223.0,3.5,0.0,0.0,,,,0,slack,3,big_roll,virtual,,,0.0,True,False,4,270,1223.0,3.5,DP,0.0,False,False,False,True,False,False,270,270,270,87,0,大辊线,False,False,False
